               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 343,            0.014004,           0.0056749,                   0,             0.99932,                   1,               0.995,             0.90313,            0.011165,           0.0027588,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,            0.015032,           0.0061903,                   0,             0.99935,                   1,               0.995,             0.89306,            0.010773,           0.0027925,                   0,           0.0032086,           0.0032086,           0.0032086
                 345,            0.013934,           0.0054015,                   0,             0.99936,                   1,               0.995,             0.90251,             0.01047,            0.002757,                   0,           0.0031888,           0.0031888,           0.0031888
                 346,            0.013827,           0.0058871,                   0,             0.99934,                   1,               0.995,             0.91601,            0.010014,           0.0026677,                   0,            0.003169,            0.003169,            0.003169
                 347,            0.013035,            0.006244,                   0,             0.99932,                   1,               0.995,             0.91106,            0.010242,           0.0026837,                   0,           0.0031492,           0.0031492,           0.0031492
                 348,            0.014238,            0.006854,                   0,              0.9993,                   1,               0.995,             0.90654,            0.011316,           0.0026961,                   0,           0.0031294,           0.0031294,           0.0031294
                 349,            0.014349,           0.0062689,                   0,             0.99927,                   1,               0.995,             0.90181,            0.010946,           0.0027402,                   0,           0.0031096,           0.0031096,           0.0031096
                 350,            0.015116,            0.006441,                   0,             0.99923,                   1,               0.995,             0.89304,            0.013566,           0.0027958,                   0,           0.0030898,           0.0030898,           0.0030898
                 351,            0.014181,             0.00594,                   0,             0.99924,                   1,               0.995,              0.9061,            0.011218,           0.0027087,                   0,             0.00307,             0.00307,             0.00307
                 352,            0.014038,           0.0055477,                   0,             0.99921,                   1,               0.995,             0.91747,            0.010914,            0.002694,                   0,           0.0030502,           0.0030502,           0.0030502
                 353,             0.01365,           0.0057955,                   0,             0.99921,                   1,               0.995,              0.9075,            0.011395,            0.002795,                   0,           0.0030304,           0.0030304,           0.0030304
                 354,            0.014435,            0.006385,                   0,              0.9992,                   1,               0.995,             0.90972,            0.010884,           0.0028055,                   0,           0.0030106,           0.0030106,           0.0030106
                 355,            0.014853,            0.006519,                   0,             0.99914,                   1,               0.995,             0.89641,            0.010884,           0.0028039,                   0,           0.0029908,           0.0029908,           0.0029908
                 356,            0.015348,           0.0063412,                   0,             0.99914,                   1,               0.995,             0.89412,            0.011873,           0.0027781,                   0,            0.002971,            0.002971,            0.002971
                 357,            0.014227,           0.0060005,                   0,             0.99909,                   1,               0.995,             0.92009,            0.010057,           0.0026915,                   0,           0.0029512,           0.0029512,           0.0029512
                 358,            0.013507,           0.0062128,                   0,             0.99916,                   1,               0.995,             0.91334,           0.0098921,           0.0026475,                   0,           0.0029314,           0.0029314,           0.0029314
                 359,            0.013668,           0.0054242,                   0,             0.99915,                   1,               0.995,             0.91871,           0.0093155,           0.0026129,                   0,           0.0029116,           0.0029116,           0.0029116
                 360,            0.013353,           0.0061499,                   0,              0.9991,                   1,               0.995,             0.90973,           0.0098138,           0.0026596,                   0,           0.0028918,           0.0028918,           0.0028918
                 361,            0.015776,           0.0053314,                   0,             0.99911,                   1,               0.995,              0.9105,            0.010686,           0.0026366,                   0,            0.002872,            0.002872,            0.002872
                 362,            0.014724,            0.006523,                   0,             0.99904,                   1,               0.995,             0.91052,            0.009929,           0.0025795,                   0,           0.0028522,           0.0028522,           0.0028522
                 363,            0.013483,           0.0061086,                   0,             0.99887,                   1,               0.995,             0.90911,           0.0099312,           0.0025798,                   0,           0.0028324,           0.0028324,           0.0028324
                 364,            0.013693,           0.0057831,                   0,             0.99876,                   1,               0.995,             0.91027,           0.0097401,           0.0025821,                   0,           0.0028126,           0.0028126,           0.0028126
                 365,            0.012837,           0.0057868,                   0,             0.99855,                   1,               0.995,             0.91271,            0.010372,           0.0025997,                   0,           0.0027928,           0.0027928,           0.0027928
                 366,            0.013376,           0.0059384,                   0,             0.99841,                   1,               0.995,               0.912,            0.009758,           0.0026045,                   0,            0.002773,            0.002773,            0.002773
                 367,            0.012377,           0.0057351,                   0,             0.99861,                   1,               0.995,             0.90904,           0.0095879,           0.0026436,                   0,           0.0027532,           0.0027532,           0.0027532
                 368,            0.013855,           0.0059413,                   0,             0.99874,                   1,               0.995,             0.90871,            0.010404,           0.0026703,                   0,           0.0027334,           0.0027334,           0.0027334
                 369,            0.013743,            0.006317,                   0,             0.99896,                   1,               0.995,             0.90581,           0.0096007,           0.0026722,                   0,           0.0027136,           0.0027136,           0.0027136
                 370,            0.012382,           0.0057311,                   0,             0.99914,                   1,               0.995,             0.92349,           0.0091761,            0.002632,                   0,           0.0026938,           0.0026938,           0.0026938
                 371,            0.012502,           0.0052961,                   0,             0.99916,                   1,               0.995,             0.90869,           0.0093693,           0.0026618,                   0,            0.002674,            0.002674,            0.002674
                 372,            0.014201,           0.0061225,                   0,             0.99916,                   1,               0.995,              0.9213,            0.008909,             0.00258,                   0,           0.0026542,           0.0026542,           0.0026542
                 373,            0.013561,           0.0055643,                   0,             0.99915,                   1,               0.995,             0.91581,            0.009493,           0.0026065,                   0,           0.0026344,           0.0026344,           0.0026344
                 374,            0.012826,           0.0052793,                   0,              0.9991,                   1,               0.995,             0.92512,           0.0096352,           0.0025955,                   0,           0.0026146,           0.0026146,           0.0026146
                 375,            0.012927,           0.0059256,                   0,             0.99917,                   1,               0.995,             0.91841,           0.0091057,           0.0025881,                   0,           0.0025948,           0.0025948,           0.0025948
                 376,            0.012777,           0.0058492,                   0,             0.99919,                   1,               0.995,             0.91203,           0.0092655,           0.0026383,                   0,            0.002575,            0.002575,            0.002575
                 377,            0.013858,           0.0057369,                   0,             0.99924,                   1,               0.995,             0.92555,           0.0091771,           0.0026236,                   0,           0.0025552,           0.0025552,           0.0025552
                 378,            0.012331,           0.0051507,                   0,             0.99928,                   1,               0.995,              0.9091,           0.0094324,           0.0026728,                   0,           0.0025354,           0.0025354,           0.0025354
                 379,            0.012873,           0.0053754,                   0,             0.99931,                   1,               0.995,             0.91496,           0.0094886,            0.002665,                   0,           0.0025156,           0.0025156,           0.0025156
                 380,            0.012321,           0.0054294,                   0,              0.9993,                   1,               0.995,              0.9151,           0.0093079,           0.0026519,                   0,           0.0024958,           0.0024958,           0.0024958
                 381,            0.013178,           0.0061536,                   0,             0.99927,                   1,               0.995,             0.92275,            0.010154,           0.0026163,                   0,            0.002476,            0.002476,            0.002476
                 382,            0.013011,           0.0062545,                   0,             0.99929,                   1,               0.995,             0.91932,             0.01005,           0.0025691,                   0,           0.0024562,           0.0024562,           0.0024562
                 383,            0.012189,           0.0058396,                   0,             0.99931,                   1,               0.995,             0.91549,            0.010185,           0.0025232,                   0,           0.0024364,           0.0024364,           0.0024364
                 384,            0.011626,           0.0052018,                   0,             0.99935,                   1,               0.995,             0.92058,           0.0096548,           0.0025312,                   0,           0.0024166,           0.0024166,           0.0024166
                 385,             0.01355,           0.0061351,                   0,             0.99936,                   1,               0.995,             0.91503,            0.010179,           0.0025628,                   0,           0.0023968,           0.0023968,           0.0023968
                 386,            0.012831,           0.0058283,                   0,             0.99936,                   1,               0.995,             0.90956,            0.011059,           0.0026266,                   0,            0.002377,            0.002377,            0.002377
                 387,            0.012912,           0.0058271,                   0,             0.99933,                   1,               0.995,             0.92099,            0.010387,           0.0025583,                   0,           0.0023572,           0.0023572,           0.0023572
                 388,            0.012619,            0.005631,                   0,             0.99932,                   1,               0.995,              0.9227,             0.01024,           0.0025506,                   0,           0.0023374,           0.0023374,           0.0023374
                 389,            0.012389,           0.0063582,                   0,             0.99928,                   1,               0.995,             0.91624,            0.011018,           0.0025708,                   0,           0.0023176,           0.0023176,           0.0023176
                 390,            0.011982,           0.0052527,                   0,             0.99927,                   1,               0.995,             0.90105,            0.010146,           0.0026033,                   0,           0.0022978,           0.0022978,           0.0022978
                 391,             0.01408,             0.00568,                   0,             0.99929,                   1,               0.995,             0.90805,           0.0098411,           0.0025444,                   0,            0.002278,            0.002278,            0.002278
                 392,            0.012927,           0.0058826,                   0,             0.99926,                   1,               0.995,             0.91834,            0.010061,           0.0024999,                   0,           0.0022582,           0.0022582,           0.0022582
                 393,            0.012882,           0.0058679,                   0,             0.99922,                   1,               0.995,             0.92037,           0.0095253,           0.0024641,                   0,           0.0022384,           0.0022384,           0.0022384
                 394,            0.013031,           0.0055367,                   0,             0.99917,                   1,               0.995,             0.91965,            0.009369,           0.0024232,                   0,           0.0022186,           0.0022186,           0.0022186
                 395,            0.013025,           0.0065617,                   0,             0.99919,                   1,               0.995,             0.92678,           0.0090187,            0.002382,                   0,           0.0021988,           0.0021988,           0.0021988
                 396,              0.0129,           0.0059811,                   0,             0.99921,                   1,               0.995,             0.92964,           0.0090707,           0.0023822,                   0,            0.002179,            0.002179,            0.002179
                 397,            0.013108,           0.0057595,                   0,             0.99924,                   1,               0.995,             0.91777,           0.0099674,           0.0024174,                   0,           0.0021592,           0.0021592,           0.0021592
                 398,            0.012113,           0.0055176,                   0,             0.99935,                   1,               0.995,             0.93257,           0.0090443,            0.002396,                   0,           0.0021394,           0.0021394,           0.0021394
                 399,             0.01222,           0.0058647,                   0,             0.99937,                   1,               0.995,             0.91654,           0.0095652,           0.0024576,                   0,           0.0021196,           0.0021196,           0.0021196
                 400,              0.0126,           0.0053065,                   0,             0.99937,                   1,               0.995,             0.92134,           0.0092108,           0.0024234,                   0,           0.0020998,           0.0020998,           0.0020998
                 401,             0.01225,              0.0057,                   0,             0.99937,                   1,               0.995,             0.91989,           0.0088688,           0.0024761,                   0,             0.00208,             0.00208,             0.00208
                 402,            0.013145,             0.00521,                   0,             0.99936,                   1,               0.995,             0.92519,           0.0097317,           0.0024447,                   0,           0.0020602,           0.0020602,           0.0020602
                 403,            0.012947,           0.0063959,                   0,             0.99933,                   1,               0.995,               0.931,           0.0093835,           0.0024115,                   0,           0.0020404,           0.0020404,           0.0020404
                 404,            0.011611,           0.0058411,                   0,             0.99931,                   1,               0.995,             0.93839,           0.0087348,           0.0023757,                   0,           0.0020206,           0.0020206,           0.0020206
                 405,             0.01194,           0.0051325,                   0,             0.99911,                   1,               0.995,             0.92953,            0.009715,           0.0023821,                   0,           0.0020008,           0.0020008,           0.0020008
                 406,             0.01299,           0.0056955,                   0,             0.99904,                   1,               0.995,             0.92734,           0.0086972,           0.0023691,                   0,            0.001981,            0.001981,            0.001981
                 407,            0.012962,           0.0066027,                   0,             0.99909,                   1,               0.995,             0.93651,           0.0087795,           0.0023837,                   0,           0.0019612,           0.0019612,           0.0019612
                 408,            0.013588,           0.0063289,                   0,              0.9991,                   1,               0.995,             0.93523,            0.008981,           0.0023632,                   0,           0.0019414,           0.0019414,           0.0019414
                 409,            0.012311,           0.0056423,                   0,             0.99922,                   1,               0.995,              0.9383,           0.0091497,           0.0023752,                   0,           0.0019216,           0.0019216,           0.0019216
                 410,            0.011309,           0.0052916,                   0,              0.9993,                   1,               0.995,             0.93358,           0.0091426,           0.0023643,                   0,           0.0019018,           0.0019018,           0.0019018
                 411,            0.011493,           0.0053132,                   0,             0.99934,                   1,               0.995,             0.94601,           0.0086649,           0.0023715,                   0,            0.001882,            0.001882,            0.001882
                 412,            0.011104,           0.0053792,                   0,             0.99932,                   1,               0.995,             0.94224,            0.008862,           0.0023766,                   0,           0.0018622,           0.0018622,           0.0018622
                 413,            0.011456,           0.0057393,                   0,             0.99932,                   1,               0.995,             0.94368,           0.0083611,           0.0023773,                   0,           0.0018424,           0.0018424,           0.0018424
                 414,            0.011635,            0.005625,                   0,              0.9993,                   1,               0.995,             0.94662,           0.0082258,            0.002388,                   0,           0.0018226,           0.0018226,           0.0018226
                 415,            0.011208,           0.0051724,                   0,             0.99924,                   1,               0.995,             0.93503,           0.0087113,           0.0025038,                   0,           0.0018028,           0.0018028,           0.0018028
                 416,            0.011375,             0.00604,                   0,             0.99921,                   1,               0.995,             0.93581,           0.0086601,           0.0024956,                   0,            0.001783,            0.001783,            0.001783
                 417,            0.011843,           0.0055848,                   0,             0.99921,                   1,               0.995,             0.93872,           0.0082762,           0.0024971,                   0,           0.0017632,           0.0017632,           0.0017632
                 418,            0.011368,           0.0057746,                   0,             0.99924,                   1,               0.995,             0.94555,           0.0078799,           0.0024672,                   0,           0.0017434,           0.0017434,           0.0017434
                 419,            0.011288,           0.0057323,                   0,             0.99927,                   1,               0.995,             0.94018,           0.0078085,           0.0024603,                   0,           0.0017236,           0.0017236,           0.0017236
                 420,            0.011791,           0.0063811,                   0,             0.99932,                   1,               0.995,             0.94999,           0.0080215,           0.0024389,                   0,           0.0017038,           0.0017038,           0.0017038
                 421,            0.012021,           0.0058106,                   0,             0.99937,                   1,               0.995,              0.9506,            0.007996,           0.0024357,                   0,            0.001684,            0.001684,            0.001684
                 422,            0.011924,           0.0055325,                   0,             0.99936,                   1,               0.995,             0.94771,           0.0080833,           0.0024345,                   0,           0.0016642,           0.0016642,           0.0016642
                 423,            0.010778,           0.0050415,                   0,             0.99935,                   1,               0.995,              0.9472,           0.0078694,           0.0024635,                   0,           0.0016444,           0.0016444,           0.0016444
                 424,             0.01209,            0.006214,                   0,             0.99935,                   1,               0.995,             0.94983,           0.0080581,           0.0024654,                   0,           0.0016246,           0.0016246,           0.0016246
                 425,            0.010405,           0.0052797,                   0,             0.99937,                   1,               0.995,             0.94915,           0.0078259,           0.0024914,                   0,           0.0016048,           0.0016048,           0.0016048
                 426,            0.011757,           0.0052951,                   0,             0.99938,                   1,               0.995,             0.94861,           0.0076232,           0.0025068,                   0,            0.001585,            0.001585,            0.001585
                 427,            0.012027,           0.0055708,                   0,              0.9994,                   1,               0.995,             0.95461,           0.0077805,            0.002462,                   0,           0.0015652,           0.0015652,           0.0015652
                 428,            0.011015,           0.0055763,                   0,             0.99941,                   1,               0.995,             0.94979,           0.0077232,           0.0024304,                   0,           0.0015454,           0.0015454,           0.0015454
                 429,            0.011703,           0.0061713,                   0,              0.9994,                   1,               0.995,             0.94954,           0.0075823,           0.0024039,                   0,           0.0015256,           0.0015256,           0.0015256
                 430,            0.012197,           0.0050537,                   0,             0.99941,                   1,               0.995,             0.93775,           0.0080472,           0.0024233,                   0,           0.0015058,           0.0015058,           0.0015058
                 431,            0.012047,           0.0055363,                   0,             0.99941,                   1,               0.995,             0.94559,           0.0080027,           0.0024342,                   0,            0.001486,            0.001486,            0.001486
                 432,            0.011703,           0.0058479,                   0,             0.99941,                   1,               0.995,             0.94739,           0.0078151,           0.0024022,                   0,           0.0014662,           0.0014662,           0.0014662
                 433,            0.012199,           0.0051987,                   0,             0.99941,                   1,               0.995,             0.95016,           0.0077041,           0.0023739,                   0,           0.0014464,           0.0014464,           0.0014464
                 434,            0.012245,           0.0054844,                   0,             0.99941,                   1,               0.995,             0.95315,           0.0076008,           0.0023438,                   0,           0.0014266,           0.0014266,           0.0014266
                 435,            0.012314,           0.0059966,                   0,             0.99941,                   1,               0.995,             0.95187,            0.007745,           0.0023323,                   0,           0.0014068,           0.0014068,           0.0014068
                 436,            0.011251,           0.0046883,                   0,             0.99941,                   1,               0.995,             0.94755,           0.0076979,           0.0023184,                   0,            0.001387,            0.001387,            0.001387
                 437,             0.01122,           0.0054709,                   0,             0.99941,                   1,               0.995,             0.94682,           0.0079075,           0.0023184,                   0,           0.0013672,           0.0013672,           0.0013672
                 438,            0.011443,           0.0057784,                   0,              0.9994,                   1,               0.995,             0.95094,           0.0074566,           0.0023061,                   0,           0.0013474,           0.0013474,           0.0013474
                 439,            0.010918,           0.0049665,                   0,             0.99939,                   1,               0.995,             0.94518,           0.0076584,           0.0022825,                   0,           0.0013276,           0.0013276,           0.0013276
                 440,            0.011834,           0.0057797,                   0,             0.99939,                   1,               0.995,             0.94501,           0.0078345,            0.002276,                   0,           0.0013078,           0.0013078,           0.0013078
                 441,            0.011864,           0.0050811,                   0,              0.9994,                   1,               0.995,             0.94471,           0.0080452,           0.0022813,                   0,            0.001288,            0.001288,            0.001288
                 442,            0.011541,           0.0054212,                   0,              0.9994,                   1,               0.995,             0.93879,            0.008235,           0.0022829,                   0,           0.0012682,           0.0012682,           0.0012682
                 443,            0.011131,           0.0053376,                   0,              0.9994,                   1,               0.995,             0.95046,           0.0080919,           0.0022429,                   0,           0.0012484,           0.0012484,           0.0012484
                 444,            0.010884,           0.0056497,                   0,             0.99939,                   1,               0.995,             0.95434,           0.0079142,           0.0022326,                   0,           0.0012286,           0.0012286,           0.0012286
                 445,            0.012337,           0.0060402,                   0,             0.99938,                   1,               0.995,              0.9587,           0.0081758,           0.0022301,                   0,           0.0012088,           0.0012088,           0.0012088
                 446,            0.011485,           0.0053468,                   0,             0.99937,                   1,               0.995,              0.9574,           0.0079656,           0.0022154,                   0,            0.001189,            0.001189,            0.001189
                 447,            0.011795,           0.0052577,                   0,             0.99937,                   1,               0.995,             0.95006,           0.0081327,           0.0022479,                   0,           0.0011692,           0.0011692,           0.0011692
                 448,            0.012238,           0.0058417,                   0,             0.99937,                   1,               0.995,             0.94596,            0.008385,           0.0022588,                   0,           0.0011494,           0.0011494,           0.0011494
                 449,            0.010663,           0.0046848,                   0,             0.99937,                   1,               0.995,              0.9473,           0.0082576,            0.002255,                   0,           0.0011296,           0.0011296,           0.0011296
                 450,            0.010656,           0.0058521,                   0,             0.99937,                   1,               0.995,             0.94031,           0.0083802,           0.0022712,                   0,           0.0011098,           0.0011098,           0.0011098
                 451,            0.011887,           0.0060958,                   0,             0.99937,                   1,               0.995,             0.94164,           0.0084424,           0.0023009,                   0,             0.00109,             0.00109,             0.00109
                 452,            0.010712,           0.0048965,                   0,             0.99938,                   1,               0.995,             0.94647,           0.0084823,           0.0022956,                   0,           0.0010702,           0.0010702,           0.0010702
                 453,            0.011364,            0.004991,                   0,             0.99938,                   1,               0.995,             0.95248,           0.0078098,            0.002298,                   0,           0.0010504,           0.0010504,           0.0010504
                 454,            0.011554,           0.0058041,                   0,             0.99937,                   1,               0.995,             0.95279,           0.0077563,           0.0022846,                   0,           0.0010306,           0.0010306,           0.0010306
                 455,            0.011952,           0.0055894,                   0,             0.99936,                   1,               0.995,              0.9565,           0.0077503,            0.002258,                   0,           0.0010108,           0.0010108,           0.0010108
                 456,             0.01068,           0.0049449,                   0,             0.99935,                   1,               0.995,             0.94941,           0.0077757,           0.0022711,                   0,            0.000991,            0.000991,            0.000991
                 457,            0.010571,           0.0051032,                   0,             0.99935,                   1,               0.995,             0.95195,           0.0077321,           0.0022499,                   0,           0.0009712,           0.0009712,           0.0009712
                 458,            0.011146,           0.0050107,                   0,             0.99934,                   1,               0.995,             0.95403,           0.0077565,           0.0022226,                   0,           0.0009514,           0.0009514,           0.0009514
                 459,            0.010814,           0.0053376,                   0,             0.99933,                   1,               0.995,             0.95333,            0.007689,           0.0022107,                   0,           0.0009316,           0.0009316,           0.0009316
                 460,            0.011483,           0.0059901,                   0,             0.99932,                   1,               0.995,             0.95547,           0.0075654,           0.0022093,                   0,           0.0009118,           0.0009118,           0.0009118
                 461,            0.011386,           0.0053682,                   0,             0.99931,                   1,               0.995,             0.95262,           0.0074936,           0.0022211,                   0,            0.000892,            0.000892,            0.000892
                 462,            0.010806,           0.0055443,                   0,             0.99928,                   1,               0.995,             0.95105,           0.0075618,           0.0022232,                   0,           0.0008722,           0.0008722,           0.0008722
                 463,            0.011413,           0.0055137,                   0,             0.99928,                   1,               0.995,             0.94752,           0.0076048,           0.0022207,                   0,           0.0008524,           0.0008524,           0.0008524
                 464,            0.011197,           0.0056561,                   0,             0.99928,                   1,               0.995,             0.94773,           0.0075327,           0.0022098,                   0,           0.0008326,           0.0008326,           0.0008326
                 465,            0.011033,           0.0057746,                   0,             0.99927,                   1,               0.995,             0.94981,           0.0076338,           0.0021838,                   0,           0.0008128,           0.0008128,           0.0008128
                 466,            0.011116,           0.0055572,                   0,             0.99927,                   1,               0.995,             0.95378,           0.0076079,            0.002176,                   0,            0.000793,            0.000793,            0.000793
                 467,           0.0099904,           0.0047513,                   0,             0.99927,                   1,               0.995,             0.95122,           0.0073582,           0.0021785,                   0,           0.0007732,           0.0007732,           0.0007732
                 468,            0.012133,           0.0050311,                   0,             0.99927,                   1,               0.995,             0.94892,           0.0073433,           0.0021844,                   0,           0.0007534,           0.0007534,           0.0007534
                 469,            0.010095,           0.0057959,                   0,             0.99929,                   1,               0.995,             0.94505,           0.0074458,           0.0022168,                   0,           0.0007336,           0.0007336,           0.0007336
                 470,            0.011012,           0.0051261,                   0,             0.99932,                   1,               0.995,             0.94726,           0.0074449,           0.0022488,                   0,           0.0007138,           0.0007138,           0.0007138
                 471,            0.011015,           0.0053157,                   0,             0.99933,                   1,               0.995,             0.94988,           0.0074152,           0.0022502,                   0,            0.000694,            0.000694,            0.000694
                 472,           0.0098128,           0.0048906,                   0,             0.99932,                   1,               0.995,             0.95641,            0.007456,           0.0022432,                   0,           0.0006742,           0.0006742,           0.0006742
                 473,            0.010001,           0.0050882,                   0,             0.99933,                   1,               0.995,             0.95797,           0.0074012,           0.0022172,                   0,           0.0006544,           0.0006544,           0.0006544
                 474,              0.0107,           0.0046652,                   0,             0.99934,                   1,               0.995,             0.95754,           0.0071805,           0.0022176,                   0,           0.0006346,           0.0006346,           0.0006346
                 475,            0.010482,           0.0050432,                   0,             0.99935,                   1,               0.995,             0.95575,           0.0071785,           0.0022087,                   0,           0.0006148,           0.0006148,           0.0006148
                 476,           0.0099687,           0.0056513,                   0,             0.99934,                   1,               0.995,             0.95495,           0.0072389,           0.0021962,                   0,            0.000595,            0.000595,            0.000595
                 477,            0.010643,           0.0046794,                   0,             0.99935,                   1,               0.995,              0.9506,            0.007313,            0.002181,                   0,           0.0005752,           0.0005752,           0.0005752
                 478,            0.010396,           0.0047068,                   0,             0.99936,                   1,               0.995,             0.95567,           0.0073158,           0.0021876,                   0,           0.0005554,           0.0005554,           0.0005554
                 479,            0.010935,           0.0048485,                   0,             0.99936,                   1,               0.995,             0.95201,           0.0074216,           0.0022091,                   0,           0.0005356,           0.0005356,           0.0005356
                 480,            0.010949,           0.0049982,                   0,             0.99937,                   1,               0.995,             0.94776,           0.0076364,           0.0022169,                   0,           0.0005158,           0.0005158,           0.0005158
                 481,           0.0093968,           0.0044145,                   0,             0.99936,                   1,               0.995,              0.9475,           0.0077099,           0.0022197,                   0,            0.000496,            0.000496,            0.000496
                 482,            0.011121,           0.0052655,                   0,             0.99935,                   1,               0.995,             0.95234,            0.007495,           0.0021896,                   0,           0.0004762,           0.0004762,           0.0004762
                 483,            0.011636,           0.0055263,                   0,             0.99935,                   1,               0.995,             0.95173,           0.0073717,           0.0021559,                   0,           0.0004564,           0.0004564,           0.0004564
                 484,           0.0097873,           0.0055353,                   0,             0.99935,                   1,               0.995,             0.95021,           0.0073916,           0.0021454,                   0,           0.0004366,           0.0004366,           0.0004366
                 485,             0.01022,           0.0051296,                   0,             0.99933,                   1,               0.995,             0.95466,           0.0073773,           0.0021326,                   0,           0.0004168,           0.0004168,           0.0004168
                 486,            0.011162,           0.0055764,                   0,             0.99933,                   1,               0.995,             0.95116,           0.0073536,           0.0021301,                   0,            0.000397,            0.000397,            0.000397
                 487,           0.0099569,           0.0048925,                   0,             0.99932,                   1,               0.995,             0.95104,           0.0073013,           0.0021301,                   0,           0.0003772,           0.0003772,           0.0003772
                 488,            0.010588,           0.0055909,                   0,             0.99932,                   1,               0.995,             0.95266,           0.0073721,           0.0021383,                   0,           0.0003574,           0.0003574,           0.0003574
                 489,            0.010543,           0.0055054,                   0,             0.99932,                   1,               0.995,             0.95271,           0.0074285,           0.0021565,                   0,           0.0003376,           0.0003376,           0.0003376
                 490,            0.010043,           0.0047359,                   0,             0.99933,                   1,               0.995,              0.9485,            0.007455,            0.002169,                   0,           0.0003178,           0.0003178,           0.0003178
                 491,            0.010555,           0.0054667,                   0,             0.99932,                   1,               0.995,             0.95555,           0.0073326,           0.0021653,                   0,            0.000298,            0.000298,            0.000298
                 492,            0.010947,           0.0058265,                   0,             0.99932,                   1,               0.995,             0.95773,           0.0072806,           0.0021651,                   0,           0.0002782,           0.0002782,           0.0002782
                 493,            0.010948,           0.0052121,                   0,             0.99933,                   1,               0.995,              0.9573,           0.0071803,           0.0021609,                   0,           0.0002584,           0.0002584,           0.0002584
                 494,           0.0098786,           0.0045294,                   0,              0.9993,                   1,               0.995,             0.95811,           0.0071002,           0.0021489,                   0,           0.0002386,           0.0002386,           0.0002386
                 495,            0.010525,           0.0057683,                   0,              0.9993,                   1,               0.995,             0.96181,           0.0070973,           0.0021461,                   0,           0.0002188,           0.0002188,           0.0002188
                 496,           0.0094732,           0.0046836,                   0,              0.9993,                   1,               0.995,             0.95985,            0.007113,           0.0021501,                   0,            0.000199,            0.000199,            0.000199
                 497,            0.011513,           0.0057917,                   0,              0.9993,                   1,               0.995,             0.95874,           0.0071831,           0.0021561,                   0,           0.0001792,           0.0001792,           0.0001792
                 498,            0.011037,           0.0055794,                   0,             0.99931,                   1,               0.995,             0.96207,           0.0071972,           0.0021589,                   0,           0.0001594,           0.0001594,           0.0001594
                 499,            0.010343,           0.0055906,                   0,             0.99933,                   1,               0.995,             0.95921,           0.0072445,            0.002163,                   0,           0.0001396,           0.0001396,           0.0001396
